lr,sigma,T0,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mean_runtime
0.05,0.5,10.0,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.020806646347045897
0.05,1.0,0.01,52.14597273421278,6.710741409469925,28.39789996813421,71.66686495916704,7.6178831315172335,0.01,1,51.58653243814522,2719.2024723972627,6.656822794564958,0.4786797881126404
0.05,1.0,0.1,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.15551742315292358
0.05,1.0,1.0,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.03386342525482178
0.05,1.0,10.0,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.02623565196990967
0.05,2.0,0.01,43.82571003014328,5.372955940121468,22.54422732218462,57.353054925420665,9.252461457371796,0.01,1,42.83788996468022,1920.692859646201,5.06518774526362,0.7200282692909241
0.05,2.0,0.1,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.21989786624908447
0.05,2.0,1.0,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.05942598581314087
0.05,2.0,10.0,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.02238926887512207
0.1,0.1,0.01,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.09373707771301269
0.1,0.1,0.1,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.050127172470092775
0.1,0.1,1.0,49.313541399090155,6.994055058945691,33.71212402675887,50.0,3.549860268614114,0.01,1,49.18560620133794,2431.8253653197785,6.983672848488382,0.03516675233840942
0.1,0.1,10.0,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.020651280879974365
0.1,0.5,0.01,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.15478664636611938
0.1,0.5,0.1,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.044624292850494386
0.1,0.5,1.0,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.01680135726928711
0.1,0.5,10.0,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.024831783771514893
0.1,1.0,0.01,49.681049852888535,6.9233397436066495,36.513962022890674,55.05329115588653,3.192596207467003,0.01,1,49.578362658938865,2468.2067144851962,6.902366416605462,0.2600783944129944
0.1,1.0,0.1,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.08279948234558106
0.1,1.0,1.0,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.027583885192871093
0.1,1.0,10.0,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.011263680458068848
0.1,2.0,0.01,49.31150196440034,6.940105372031878,33.65240733886911,50.0,3.5628752190018353,0.01,1,49.18262036694345,2431.6242259850587,6.899868825510998,0.4403110980987549
0.1,2.0,0.1,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.1335986614227295
0.1,2.0,1.0,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.0482007622718811
0.1,2.0,10.0,50.0,7.0710678118654755,50.0,50.0,0.0,0.01,20,50.0,2500.0,7.0710678118654755,0.02178739309310913
