T0,alpha,step_size,rmse,rmed,best,worst,std,epsilon,near_optimal_count,mean,mse,med,mean_runtime
100,0.99,0.3,0.0030422586294548103,0.07037974996911044,0.0004033396707466389,0.0068067702963223045,0.001705183907710348,0.0001,1,0.002519461333177774,9.25533756849226e-06,0.0603933362470603,0.0885858154296875
100,0.99,0.5,0.0106528966356441,0.14604244139271527,0.00010796333345609316,0.026824924568228554,0.006567162170699512,0.0001,1,0.008387883389356974,0.00011348420672971738,0.11585793447154334,0.08300134658813477
100,0.995,0.005,1.094589465294907e-06,0.0015126115603508058,5.012615978117584e-09,3.916656812268761e-06,8.488161925190948e-07,1e-09,1,6.911129928253249e-07,1.1981260975345906e-12,0.001126593593467254,0.1879876708984375
100,0.995,0.01,2.710311086103395e-06,0.0017373878517817952,1.9297810404183493e-07,7.0592247858576595e-06,1.6696751198321566e-06,1e-07,2,2.1349405560034777e-06,7.345786183454966e-12,0.0014604550066453239,0.16677555084228515
100,0.995,0.05,9.38997637497114e-05,0.008262155482303411,2.746300007247212e-06,0.0002682232519911057,7.048592903920818e-05,1e-06,2,6.203949902869401e-05,8.817165632251615e-09,0.006475211967623063,0.23118677139282226
100,0.995,0.1,0.0006021237906740665,0.030400740063989917,4.010381561951345e-06,0.0015576656823943873,0.0004230603070254437,1e-06,1,0.0004284542401648563,3.6255305929570704e-07,0.023865122367420027,0.15484746932983398
100,0.995,0.3,0.004776553760667988,0.057522995284035934,0.00012433656586105922,0.018776024329800373,0.003911996265942188,0.0001,3,0.002740757385068201,2.28154658285515e-05,0.04617227533151664,0.1555471134185791
100,0.995,0.5,0.007703136847160485,0.07944484994489433,6.580277031822859e-05,0.027715067201991704,0.005736881484242227,1e-05,1,0.005140671952365788,5.933831728608158e-05,0.05430098232450778,0.15661198616027833
100,0.999,0.005,1.659349674788956e-06,0.0004904954331764192,3.148988775919404e-09,4.009861139596175e-06,1.1498262641216684e-06,1e-09,1,1.196386603718974e-06,2.7534413432222145e-12,0.000380620556914,0.7195118522644043
100,0.999,0.01,5.1616116472327454e-06,0.001364528719828233,2.4087615367843777e-08,1.2004533978410887e-05,3.1374220376807943e-06,1e-08,1,4.098636084641284e-06,2.6642234796848735e-11,0.0010699864844280738,0.6563041019439697
100,0.999,0.05,0.0001469324186209492,0.006454499789137048,3.121002307853964e-06,0.000374744250941594,9.83730750395922e-05,1e-06,2,0.0001091415308169013,2.158913564180186e-08,0.005180779215141207,0.47556831359863283
100,0.999,0.1,0.0003584165377550922,0.010798510095512638,1.76149801646445e-05,0.0012937043874271898,0.0002679314772259168,1e-05,1,0.00023806540707941058,1.2846241453634745e-07,0.00821778441611778,0.5067587280273438
100,0.999,0.3,0.006359358554497823,0.039836872702668315,0.0002945665973045535,0.018989174330724105,0.0047608557064329395,0.0001,1,0.004216123120497025,4.044144122466464e-05,0.03383093590372368,0.3578957748413086
100,0.999,0.5,0.012715465008710281,0.07246311749585058,0.00033593968754700647,0.036967128947404275,0.008655122827073184,0.0001,1,0.009315143543500137,0.00016168305038773557,0.05509026086660964,0.3067479610443115
